state,action_0,action_1,action_2,action_3,action_4,action_5
185,0.0,0.0,0.0,0.0,0.0,0.0
186,6.366184605935515,8.52584900105654,7.440590510456958,6.36618415956819,-1.5594094889834624,-1.5594094889540282
187,9.62109116330704,11.847841748838803,10.729082409622421,8.944760556882253,1.7293633070054795,1.7290834291497208
188,6.366184605935515,-9.128502559455931,-8.485789298163802,5.59324314731586,-18.1008711003609,-4.289899584113751
189,2.174932531385078,-13.494459972095248,1.1495008490805014,1.9532185538923523,-8.533936934748805,-7.982390898816756
190,0.0,0.0,0.0,0.0,0.0,0.0
191,2.5064845160530713,-10.177495123771061,-8.399727872193099,3.207002556954624,-18.006290875423165,-7.3936039524680455
192,6.366184605935515,-9.245394446152408,-8.40358953930778,6.364244255892473,-18.27593397313631,-17.336168351899627
193,8.52584900105654,-8.272234349454651,-8.445607714635539,-8.42536678289292,-1.562354018289146,-1.598761223316152
194,6.366184605935515,3.4988703435521358,5.299103118553874,6.363639308185311,-17.267377664190604,-3.8117484498687073
195,0.0,0.0,0.0,0.0,0.0,0.0
196,11.847836519425885,9.622064643504016,10.688162415551083,11.847841748838803,1.7252204460922853,1.653464851570771
197,16.43588,18.8,17.612000000000002,16.43588,8.612000000000002,8.612000000000002
198,11.84784172002994,9.621979614895915,10.729363330747457,11.847841748838803,1.7293629852607046,1.7293633313057888
199,15.271521199999993,12.977617928120003,14.118805987963734,15.271521200000002,5.118805987999998,5.11880598797145
200,0.0,0.0,0.0,0.0,0.0,0.0
201,5.30252275987616,7.440590511045976,5.30252275987616,6.366184605872042,-2.6338153940775517,-2.6338153958274466
202,9.622069692537771,11.847841748838803,9.62206969803691,10.729087623164444,1.7238543260780683,1.7237590845047646
203,6.366184594416584,8.52584900105654,6.366044769826732,7.440590510594809,-1.5594095144110405,-1.559409497822547
204,1.1531025136049917,-11.176029816191585,3.207002556954624,2.1748510566773716,-6.825067655508056,-6.825070486994478
205,0.0,0.0,0.0,0.0,0.0,0.0
206,-11.77002029279156,-11.98076167738009,3.207002556954624,1.408295923900576,-18.96250754143743,-11.7534619875
207,3.6231441895825918,2.4006042050848446,6.366184605935515,5.302443345125686,-3.729434019265973,-4.37685342180811
208,11.847841748838803,9.62206969803691,9.622069697438796,10.72936333135041,1.7293633313504149,1.7293633313504149
209,7.440590511045976,5.30252275987616,5.30252275987616,6.366184605935515,-2.633815394709189,-2.6338153940644844
210,0.0,0.0,0.0,0.0,0.0,0.0
211,8.52584900105654,6.366170015825588,6.366184605935515,7.440590510454873,-1.559409500775897,-1.5594094889540244
212,3.2002705752128944,2.5371509105211194,5.30252275987616,4.213415829103518,-4.784691415056283,-5.432288668015193
213,-10.014688650092472,-1.0873894117638412,7.440590511045976,-9.282871209375243,-2.6339276688862534,-3.278933697775421
214,2.527865668821142,0.902175106014326,5.30252275987616,4.075397756921663,-16.485041447418,-5.33549456021429
215,0.0,0.0,0.0,0.0,0.0,0.0
216,15.271521200000002,17.612000000000002,15.271521200000002,16.43588,7.435880000000001,7.435880000000001
217,10.729363331350415,10.729363331350415,12.977617928120003,11.847841748838803,2.8478417488388033,2.8478417488388033
218,17.612000000000002,15.271521200000002,15.271521200000002,16.43588,7.435880000000001,7.435880000000001
219,11.847841748838803,11.847841748838803,14.118805988000002,12.977617928120003,3.9776179281200026,3.9776179281200026
220,0.0,0.0,0.0,0.0,0.0,0.0
221,4.249497532277395,6.366184605935331,4.249497532216378,6.366184605935515,-3.6974772401575375,-3.6974772401238414
222,8.52584688459933,10.729363331350415,8.52584900105654,10.729360831610329,0.6220695008271264,0.6218988696388741
223,5.302522759875593,7.440590511045976,5.302522759876157,7.440590511014039,-2.6338153940984546,-2.6338153940644844
224,2.174932520152451,2.1749315050367706,4.249497532277398,2.174932531377096,-5.7929974434434275,-5.792997443209782
225,0.0,0.0,0.0,0.0,0.0,0.0
226,1.514637289837482,2.136106969931686,4.249497532277398,1.971091901802111,-19.033037628107447,-18.33849830924138
227,5.302440064722975,5.300920343959822,7.440590511045976,5.302522759353248,-2.633818003486221,-2.6352854280008935
228,8.52584900105654,8.525849001055056,8.525849001056253,10.729363331350415,0.6220696980369058,0.6220696974388616
229,4.249497532277398,4.2494975322772195,4.249497532277398,6.366184605935515,-3.69747724012384,-3.6974772413838797
230,0.0,0.0,0.0,0.0,0.0,0.0
231,5.302522759875603,5.302522534885144,5.30252275987616,7.440590511045976,-2.6338153953008727,-2.6338153940644844
232,4.249497518393834,4.247502804339321,6.366184605935515,4.215456462824442,-3.697478045425679,-3.6993003564511198
233,6.366040315543966,6.366184343555601,8.52584900105654,6.366183275158075,-1.559409488956782,-1.559409500646522
234,4.249496460411709,4.246990914501124,6.366184605935515,4.247183923536043,-3.6975631864008305,-4.334247074974318
235,0.0,0.0,0.0,0.0,0.0,0.0
236,14.118805988000002,16.43588,14.118805988000002,16.43588,6.271521200000001,6.271521200000001
237,11.847841748838803,11.847841748838803,14.118805988000002,11.847841748838803,3.9776179281200026,3.9776179281200026
238,14.118805987999984,14.118805988000002,14.118805988000002,16.43588,6.271521200000001,6.271521200000001
239,12.977617928120003,12.977617928120003,15.271521200000002,12.977617928120003,5.118805988000002,5.118805988000002
240,0.0,0.0,0.0,0.0,0.0,0.0
241,3.206948842797143,3.2069986440148353,3.2070025569545892,5.30252275987616,-4.750502468218646,-4.750502467722616
242,7.440590511045976,7.440590511007039,7.440590511045976,9.62206969803691,-0.4741509989434594,-0.47415099894345997
243,4.24940865857874,4.249486802486152,4.2494975322264885,6.366184605935515,-3.697477467285312,-3.6974772406578893
244,3.2070025568980136,5.302522544191581,5.30252275987616,3.2070025564448335,-4.750502468139429,-4.750502467722663
245,0.0,0.0,0.0,0.0,0.0,0.0
246,3.206997678269021,5.302522097968209,5.30252275987616,-10.918098079725196,-5.467945785879904,-4.7505056552588805
247,6.366184605920819,8.52584900105654,8.525848767189538,6.366180338697088,-1.5594099907547074,-1.559410384208536
248,7.440590511042474,7.440580344226989,7.440562832908416,9.62206969803691,-0.4741509989747266,-2.7663628012762387
249,3.207002556954624,3.207002544390518,3.2070025569545457,5.30252275987616,-4.750502467722602,-4.750502467722602
250,0.0,0.0,0.0,0.0,0.0,0.0
251,4.249493282460103,4.249497531933861,4.249497028710754,6.366184605935515,-3.6974772401617106,-3.69747724012384
252,5.302513932870765,5.302522759773657,7.440590511045976,5.30252275987616,-2.633815394064487,-2.6338153941364224
253,7.440590511045795,7.4405905110456745,9.62206969803691,7.440590511045976,-0.47415099894345936,-0.47415099894345936
254,5.302510386241347,5.302508364212167,7.440590511045976,5.3024318085989774,-2.633830374188599,-2.6340809567984222
255,0.0,0.0,0.0,0.0,0.0,0.0
256,12.977617928120003,12.977617928120003,12.977617928120003,15.271521200000002,5.118805988000002,5.118805988000002
257,12.977617928120003,15.271521200000002,15.271521200000002,12.977617928120003,5.118805988000002,5.118805988000002
258,12.977617928120003,12.977617928120003,12.977617928120003,15.271521200000002,5.118805988000002,5.118805988000002
259,14.118805988000002,14.118805988000002,16.43588,14.118805988000002,6.271521200000001,6.271521200000001
260,0.0,0.0,0.0,0.0,0.0,0.0
261,2.1446632080840105,-10.353210702804688,2.166581627239316,4.249497532277398,-5.792997443535277,-5.793003596054964
262,6.285684398405042,6.366184458167493,6.366001516812513,8.52584900105654,-1.5594099592022468,-1.5594094889540246
263,3.2066832757016517,3.206997551133944,3.2070025569505596,5.30252275987616,-4.750586432055803,-4.750502470597831
264,4.249483025612942,6.366184605935515,6.366184422967655,4.249497532277393,-3.697477240149249,-3.697477240764363
265,0.0,0.0,0.0,0.0,0.0,0.0
266,4.24948497150415,6.366184605935515,6.329424486409975,4.249497318448134,-3.698840987580179,-3.720218441997651
267,7.340735704433214,9.62206969803691,8.859795360154566,7.440502780746448,-0.4760108189734872,-0.4741512287158441
268,6.366174103225888,6.365989175274198,6.366184010770097,8.52584900105654,-1.5594094889540968,-1.5594095150353233
269,2.174932474669288,2.174834170220752,2.1749325173262033,4.249497532277398,-5.79300238524401,-5.793002439596103
270,0.0,0.0,0.0,0.0,0.0,0.0
271,3.175983427915996,2.5428738598099727,2.5798396542916846,5.30252275987616,-4.783871748648806,-4.751972922268359
272,8.52584900105654,6.3661846059353655,6.3661846059354525,6.366184605935509,-1.5594094889540244,-1.5594095981631828
273,10.729363331350415,8.52584900105654,8.52584900105654,8.52584900105654,0.6220696980087671,0.6220696979963631
274,8.52584900105654,6.366184594424114,6.366184605363257,6.366184594520826,-1.5594094889540933,-1.55941298499289
275,0.0,0.0,0.0,0.0,0.0,0.0
276,11.847841748838803,11.847841748838803,11.847841748838801,14.118805988000002,3.9776179281200026,3.9776179281200026
277,14.118805988000002,16.43588,16.43588,14.118805988000002,6.271521200000001,6.271521200000001
278,11.847841748838803,11.847841748225601,11.847841748838619,14.118805988000002,3.9776179281199857,3.9776179281200026
279,17.612000000000002,15.271521200000002,15.271521200000002,15.271521200000002,7.435880000000001,7.435880000000001
280,0.0,0.0,0.0,0.0,0.0,0.0
281,-10.24194635439934,-10.863272623533332,-10.320969805299939,3.207002556954624,-7.26285276338358,-18.90877438095221
282,5.234293549317208,5.3005813615102575,6.366088452423447,7.440590511045976,-2.635740736169058,-2.633819720231149
283,0.9754960648395978,2.174855007638565,3.207002362401866,4.249497532277398,-5.8236878601202235,-6.447694351979696
284,0.5973616420378411,7.440590511045976,-0.4266370647526985,5.270930535887893,-9.680402619208753,-2.6346669144394244
285,0.0,0.0,0.0,0.0,0.0,0.0
286,-7.481369954407283,7.440590511045976,6.366069306968255,5.300933152720771,-2.668761087504148,-2.6356410475700174
287,5.634971989678603,10.729363331350415,8.711022662571938,8.490391601390396,0.35718130934685566,-0.19988297867827742
288,5.30183729320825,-8.522314124162758,6.364235744362915,7.440590511045976,-3.3215759198061683,-2.672512374446651
289,1.1162370912583204,1.106230121038225,2.172952580205819,3.207002556954624,-21.46057733347867,-21.930930057545766
290,0.0,0.0,0.0,0.0,0.0,0.0
291,-10.229505291510996,-9.269570966901487,3.1382497419620905,4.249497532277398,-6.495787033768947,-18.302603019845318
292,7.440590511045976,5.219806370787693,-9.089621472123872,7.440585608750727,-2.668398013709067,-2.633819985711425
293,9.622069518350688,7.4405861496124315,8.525842458745403,9.62206969803691,-0.4741509997539809,-0.47415099897613383
